month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_data,remaining_lease,resale_price,flat_postal_code,Mininum distance of resale flat to the nearest dormitory (in km),closest_dorm_postal_code,distance_to_CBD,closest_station_name,min_distance_to_station_in_km,latitude,longitude
2019-01,ANG MO KIO,3 ROOM,585,ANG MO KIO AVENUE 3,01 TO 03,67,New Generation,1979,59 years 05 months,260000,560585,5.114800414,367951,9.597296214,Ang Mo Kio,0.330626365,1.370597561,103.852367
2019-01,ANG MO KIO,3 ROOM,107,ANG MO KIO AVENUE 4,07 TO 09,74,New Generation,1978,58 years 04 months,262000,560107,6.425761606,367951,9.802170515,Ang Mo Kio,1.350166757,1.371384001,103.8373814
2019-01,ANG MO KIO,3 ROOM,333,ANG MO KIO AVENUE 1,01 TO 03,68,New Generation,1981,61 years,262500,560333,4.482309701,367951,8.567375552,Ang Mo Kio,0.996416421,1.361342556,103.8516986
2019-01,ANG MO KIO,3 ROOM,108,ANG MO KIO AVENUE 4,10 TO 12,67,New Generation,1978,58 years 07 months,266000,560108,6.324792125,367951,9.742502413,Ang Mo Kio,1.254822058,1.370966352,103.8382019
2019-01,ANG MO KIO,3 ROOM,564,ANG MO KIO AVENUE 3,07 TO 09,68,New Generation,1985,65 years 01 month,269000,560564,4.546207563,367951,9.558069975,Ang Mo Kio,1.106687904,1.369848376,103.8594041
2019-01,ANG MO KIO,3 ROOM,330,ANG MO KIO AVENUE 1,01 TO 03,68,New Generation,1981,61 years 01 month,270000,560330,4.614698589,367951,8.688200825,Ang Mo Kio,0.861538124,1.362431864,103.8510307
2019-01,ANG MO KIO,3 ROOM,473,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1984,64 years 07 months,275000,560473,4.168485731,367951,8.781003514,Ang Mo Kio,1.129358071,1.363053809,103.856846
2019-01,ANG MO KIO,3 ROOM,121,ANG MO KIO AVENUE 3,07 TO 09,67,New Generation,1978,58 years 10 months,282000,560121,5.771416105,367951,9.533894008,Ang Mo Kio,0.660550089,1.369705635,103.843516
2019-01,ANG MO KIO,3 ROOM,421,ANG MO KIO AVENUE 10,04 TO 06,74,New Generation,1979,59 years 07 months,285000,560421,4.660534584,367951,9.018998262,Ang Mo Kio,0.64669995,1.365384226,103.852967
2019-01,ANG MO KIO,3 ROOM,606,ANG MO KIO AVENUE 5,10 TO 12,67,New Generation,1980,60 years 06 months,285000,560606,7.038791536,367951,10.68612365,Yio Chu Kang,0.942942887,1.379327772,103.836736
2019-01,ANG MO KIO,3 ROOM,211,ANG MO KIO AVENUE 3,07 TO 09,67,New Generation,1977,57 years 03 months,285000,560211,5.898567461,367951,9.497935483,Ang Mo Kio,0.870018845,1.369196966,103.8416666
2019-01,ANG MO KIO,3 ROOM,417,ANG MO KIO AVENUE 10,01 TO 03,74,New Generation,1979,59 years 08 months,290000,560417,4.447495078,367951,8.981087372,Ang Mo Kio,0.851119405,1.364959533,103.8551971
2019-01,ANG MO KIO,3 ROOM,345,ANG MO KIO AVENUE 3,01 TO 03,73,New Generation,1978,58 years 03 months,290000,560345,5.090964139,367951,9.25162027,Ang Mo Kio,0.282212481,1.367487025,103.8496517
2019-01,ANG MO KIO,3 ROOM,215,ANG MO KIO AVENUE 1,04 TO 06,73,New Generation,1976,56 years 04 months,295000,560215,5.72993393,367951,9.20689855,Ang Mo Kio,0.95117092,1.366558302,103.8416241
2019-01,ANG MO KIO,3 ROOM,649,ANG MO KIO AVENUE 5,07 TO 09,75,New Generation,1980,60 years 10 months,305000,560649,6.350929386,367951,10.42428655,Yio Chu Kang,0.474864037,1.377762638,103.8437822
2019-01,ANG MO KIO,3 ROOM,513,ANG MO KIO AVENUE 8,07 TO 09,67,New Generation,1984,64 years 09 months,312000,560513,5.453549985,367951,9.8345385,Ang Mo Kio,0.313577368,1.372736969,103.8501949
2019-01,ANG MO KIO,3 ROOM,418,ANG MO KIO AVENUE 10,13 TO 15,74,New Generation,1979,59 years 08 months,326000,560418,4.539504996,367951,8.973920521,Ang Mo Kio,0.760708259,1.364946014,103.8540434
2019-01,ANG MO KIO,4 ROOM,204,ANG MO KIO AVENUE 3,01 TO 03,92,New Generation,1977,57 years,330000,560204,5.575987849,367951,9.270988208,Ang Mo Kio,0.681589914,1.367367559,103.8439209
2019-01,ANG MO KIO,3 ROOM,507,ANG MO KIO AVENUE 8,04 TO 06,81,New Generation,1980,60 years 05 months,335000,560507,5.594578279,367951,10.02298225,Ang Mo Kio,0.497119523,1.374431399,103.8501575
2019-01,ANG MO KIO,3 ROOM,465,ANG MO KIO AVENUE 10,07 TO 09,82,New Generation,1980,60 years 02 months,338000,560465,4.390788327,367951,9.132921779,Ang Mo Kio,0.960439032,1.366201041,103.857201
2019-01,ANG MO KIO,3 ROOM,643,ANG MO KIO AVENUE 5,13 TO 15,75,New Generation,1980,60 years 10 months,340000,560643,6.588430366,367951,10.42986492,Yio Chu Kang,0.680863605,1.377506269,103.8405572
2019-01,ANG MO KIO,3 ROOM,524,ANG MO KIO AVENUE 5,10 TO 12,82,New Generation,1980,60 years 07 months,358000,560524,5.294867398,367951,9.907856653,Ang Mo Kio,0.546972337,1.373378294,103.8530425
2019-01,ANG MO KIO,4 ROOM,175,ANG MO KIO AVENUE 4,07 TO 09,91,New Generation,1981,61 years 06 months,360000,560175,6.744966414,367951,10.28332515,Yio Chu Kang,1.097357042,1.375722647,103.8371233
2019-01,ANG MO KIO,4 ROOM,543,ANG MO KIO AVENUE 10,01 TO 03,92,New Generation,1981,61 years 01 month,370000,560543,5.153660632,367951,10.02457313,Ang Mo Kio,0.89213994,1.374301144,103.8562356
2019-01,ANG MO KIO,4 ROOM,118,ANG MO KIO AVENUE 4,04 TO 06,99,New Generation,1978,58 years 04 months,375000,560118,6.722536385,367951,10.04659075,Yio Chu Kang,1.412406051,1.373295936,103.8354757
2019-01,ANG MO KIO,4 ROOM,411,ANG MO KIO AVENUE 10,04 TO 06,92,New Generation,1979,59 years 07 months,380000,560411,4.322110095,367951,8.807827793,Ang Mo Kio,0.980379804,1.363395267,103.855273
2019-01,ANG MO KIO,4 ROOM,546,ANG MO KIO AVENUE 10,10 TO 12,92,New Generation,1981,61 years,380000,560546,5.043531156,367951,9.957871793,Ang Mo Kio,0.933726532,1.373651239,103.8570222
2019-01,ANG MO KIO,4 ROOM,428,ANG MO KIO AVENUE 3,07 TO 09,92,New Generation,1978,58 years 10 months,385000,560428,4.824786106,367951,9.419173848,Ang Mo Kio,0.564496899,1.368939065,103.8544123
2019-01,ANG MO KIO,4 ROOM,173,ANG MO KIO AVENUE 4,04 TO 06,92,New Generation,1982,62 years 01 month,395000,560173,6.792013379,367951,10.25356389,Yio Chu Kang,1.202166952,1.375313537,103.8362457
2019-01,ANG MO KIO,4 ROOM,607,ANG MO KIO AVENUE 4,10 TO 12,93,New Generation,1980,60 years 11 months,395000,560607,6.955242808,367951,10.77984655,Yio Chu Kang,0.685917817,1.380467587,103.8388167
2019-01,ANG MO KIO,4 ROOM,603,ANG MO KIO AVENUE 5,07 TO 09,91,New Generation,1980,60 years 05 months,395000,560603,7.184731935,367951,10.79874943,Yio Chu Kang,1.024968775,1.38020079,103.8357557
2019-01,ANG MO KIO,4 ROOM,511,ANG MO KIO AVENUE 8,07 TO 09,91,New Generation,1980,60 years 07 months,400000,560511,5.524040477,367951,9.926957446,Ang Mo Kio,0.402508705,1.37356775,103.8501541
2019-01,ANG MO KIO,4 ROOM,205,ANG MO KIO AVENUE 1,07 TO 09,98,New Generation,1977,57 years,408000,560205,5.577744842,367951,9.227025053,Ang Mo Kio,0.736508634,1.366940844,103.8435824
2019-01,ANG MO KIO,4 ROOM,433,ANG MO KIO AVENUE 10,10 TO 12,92,New Generation,1979,59 years,409000,560433,4.759507466,367951,9.323078026,Ang Mo Kio,0.586189638,1.368076523,103.854353
2019-01,ANG MO KIO,4 ROOM,610,ANG MO KIO AVENUE 4,07 TO 09,95,New Generation,1980,60 years 10 months,412000,560610,6.845573602,367951,10.65674914,Yio Chu Kang,0.68834345,1.37939471,103.8391572
2019-01,ANG MO KIO,4 ROOM,335,ANG MO KIO AVENUE 1,04 TO 06,91,New Generation,1982,62 years 01 month,428000,560335,4.697617458,367951,8.774814168,Ang Mo Kio,0.769368442,1.363209968,103.8506906
2019-01,ANG MO KIO,4 ROOM,312,ANG MO KIO AVENUE 3,13 TO 15,98,New Generation,1978,58 years 01 month,460000,560312,5.071742285,367951,9.110748512,Ang Mo Kio,0.430906792,1.366200368,103.8487784
2019-01,ANG MO KIO,4 ROOM,326,ANG MO KIO AVENUE 3,13 TO 15,92,New Generation,1977,57 years 04 months,463000,560326,5.208365498,367951,9.210525046,Ang Mo Kio,0.370165583,1.367069338,103.8479025
2019-01,ANG MO KIO,5 ROOM,553,ANG MO KIO AVENUE 10,01 TO 03,119,Improved,1980,60 years 07 months,470000,560553,4.935865591,367951,9.843033774,Ang Mo Kio,0.91178185,1.372601579,103.8572341
2019-01,ANG MO KIO,4 ROOM,627,ANG MO KIO AVENUE 9,10 TO 12,112,Model A,1993,73 years 03 months,490000,560627,6.862772855,367951,10.89907795,Yio Chu Kang,0.383357704,1.381835478,103.8413691
2019-01,ANG MO KIO,4 ROOM,310C,ANG MO KIO AVENUE 1,04 TO 06,94,Model A,2012,92 years 08 months,500000,563310,5.311905329,367951,8.957185191,Ang Mo Kio,0.789018773,1.364611946,103.8448513
2019-01,ANG MO KIO,5 ROOM,401,ANG MO KIO AVENUE 10,10 TO 12,119,Improved,1979,59 years 04 months,545000,560401,4.138360061,367951,8.544545346,Ang Mo Kio,1.198757972,1.361017656,103.8553876
2019-01,ANG MO KIO,5 ROOM,101,ANG MO KIO AVENUE 3,10 TO 12,117,Standard,1978,58 years 02 months,564000,560101,6.165078627,367951,9.645191902,Ang Mo Kio,1.109974758,1.370261584,103.8394679
2019-01,ANG MO KIO,5 ROOM,545,ANG MO KIO AVENUE 10,16 TO 18,118,Improved,1981,61 years,578000,560545,5.050208287,367951,9.900412747,Ang Mo Kio,0.83817647,1.373179219,103.8562945
2019-01,ANG MO KIO,5 ROOM,458,ANG MO KIO AVENUE 10,19 TO 21,120,Improved,1980,60 years,588000,560458,4.244257661,367951,9.19765097,Ang Mo Kio,1.194519002,1.366568152,103.8596268
2019-01,ANG MO KIO,4 ROOM,700A,ANG MO KIO AVENUE 6,10 TO 12,90,Model A,2003,83 years 08 months,598000,561700,5.571940152,367951,9.542595492,Ang Mo Kio,0.375043303,1.369971289,103.8460765
2019-01,ANG MO KIO,5 ROOM,714,ANG MO KIO AVENUE 6,07 TO 09,119,Improved,1980,60 years 06 months,618000,560714,5.641880411,367951,9.666534614,Ang Mo Kio,0.377377495,1.371096498,103.8462315
2019-01,ANG MO KIO,5 ROOM,102,ANG MO KIO AVENUE 3,04 TO 06,127,Improved,1993,73 years 02 months,640000,560102,6.196095086,367951,9.688860822,Ang Mo Kio,1.118262467,1.370650098,103.8394103
2019-01,ANG MO KIO,5 ROOM,350,ANG MO KIO STREET 32,04 TO 06,110,Improved,2001,81 years 11 months,648000,560350,4.78868528,367951,8.831381459,Ang Mo Kio,0.704065,1.363713118,103.8500442
2019-01,ANG MO KIO,5 ROOM,588C,ANG MO KIO STREET 52,04 TO 06,120,DBSS,2011,91 years 08 months,720000,563588,5.118997527,367951,9.737750039,Ang Mo Kio,0.510762571,1.37183157,103.853671
2019-01,ANG MO KIO,5 ROOM,315B,ANG MO KIO STREET 31,13 TO 15,110,Improved,2006,86 years 01 month,728000,563315,5.036890406,367951,8.874534645,Ang Mo Kio,0.701119484,1.364027573,103.8474787
2019-01,ANG MO KIO,5 ROOM,353,ANG MO KIO STREET 32,16 TO 18,110,Improved,2001,81 years 08 months,728000,560353,4.677903161,367951,8.87035718,Ang Mo Kio,0.703808037,1.364068079,103.8516123
2019-01,ANG MO KIO,4 ROOM,310B,ANG MO KIO AVENUE 1,25 TO 27,96,Model A,2012,92 years 08 months,750000,562310,5.36895449,367951,8.966469464,Ang Mo Kio,0.831071443,1.36464707,103.84425
2019-01,ANG MO KIO,5 ROOM,316A,ANG MO KIO STREET 31,19 TO 21,110,Improved,2006,86 years 03 months,770000,562316,5.136767953,367951,8.959600045,Ang Mo Kio,0.64867484,1.364765986,103.8469079
2019-01,ANG MO KIO,5 ROOM,700B,ANG MO KIO AVENUE 6,19 TO 21,111,Improved,2003,83 years 08 months,793800,562700,5.532703001,367951,9.480452459,Ang Mo Kio,0.382851959,1.369410498,103.8460598
2019-02,ANG MO KIO,2 ROOM,510,ANG MO KIO AVENUE 8,07 TO 09,44,Improved,1980,60 years 04 months,188000,560510,5.593056101,367951,9.910348585,Ang Mo Kio,0.378599569,1.373400926,103.8490732
2019-02,ANG MO KIO,2 ROOM,170,ANG MO KIO AVENUE 4,04 TO 06,45,Improved,1986,65 years 11 months,220000,560170,6.685431885,367951,10.10616317,Yio Chu Kang,1.281250414,1.374000718,103.8364315
2019-02,ANG MO KIO,3 ROOM,178,ANG MO KIO AVENUE 4,10 TO 12,68,New Generation,1981,61 years 02 months,245000,560178,6.785630616,367951,10.33647614,Yio Chu Kang,1.072963502,1.376193199,103.8370382
2019-02,ANG MO KIO,3 ROOM,432,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1979,58 years 11 months,248000,560432,4.836287376,367951,9.346106817,Ang Mo Kio,0.498881311,1.36830997,103.8536003
2019-02,ANG MO KIO,3 ROOM,180,ANG MO KIO AVENUE 5,07 TO 09,68,New Generation,1981,61 years 02 months,250000,560180,6.708426444,367951,10.36863708,Yio Chu Kang,0.923638018,1.376677065,103.838361
2019-02,ANG MO KIO,3 ROOM,586,ANG MO KIO AVENUE 3,01 TO 03,67,New Generation,1979,59 years 04 months,260000,560586,5.008373161,367951,9.567219521,Ang Mo Kio,0.44644672,1.37030353,103.8534559
2019-02,ANG MO KIO,3 ROOM,156,ANG MO KIO AVENUE 4,01 TO 03,68,New Generation,1981,61 years 03 months,260000,560156,6.489111547,367951,10.21564719,Yio Chu Kang,0.895079176,1.375495196,103.8399475
2019-02,ANG MO KIO,3 ROOM,201,ANG MO KIO AVENUE 3,04 TO 06,67,New Generation,1977,57 years 02 months,262000,560201,5.620911278,367951,9.429448383,Ang Mo Kio,0.558352546,1.368849627,103.8445648
2019-02,ANG MO KIO,3 ROOM,255,ANG MO KIO AVENUE 4,01 TO 03,73,New Generation,1977,57 years 05 months,262000,560255,6.628677089,367951,9.77456246,Ang Mo Kio,1.648941452,1.370654871,103.8346302
2019-02,ANG MO KIO,3 ROOM,575,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1980,60 years,262000,560575,4.917640744,367951,9.699447659,Ang Mo Kio,0.738838724,1.371388551,103.8559533
2019-02,ANG MO KIO,3 ROOM,442,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years 06 months,265000,560442,4.498713331,367951,9.05832589,Ang Mo Kio,0.80535326,1.365653269,103.8552322
2019-02,ANG MO KIO,3 ROOM,558,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1980,60 years 01 month,265000,560558,4.684373749,367951,9.709437966,Ang Mo Kio,1.091402695,1.371236133,103.859192
2019-02,ANG MO KIO,3 ROOM,347,ANG MO KIO AVENUE 3,01 TO 03,67,Improved,1978,57 years 11 months,270000,560347,5.170356922,367951,9.237906443,Ang Mo Kio,0.313262656,1.367338583,103.8485763
2019-02,ANG MO KIO,3 ROOM,163,ANG MO KIO AVENUE 4,04 TO 06,69,New Generation,1980,60 years 08 months,288000,560163,6.501834249,367951,10.02701584,Yio Chu Kang,1.186809363,1.373548539,103.8381765
2019-02,ANG MO KIO,3 ROOM,625,ANG MO KIO AVENUE 9,10 TO 12,68,New Generation,1980,60 years 07 months,290000,560625,6.904334666,367951,10.94119196,Yio Chu Kang,0.402262901,1.382200246,103.8412103
2019-02,ANG MO KIO,3 ROOM,504,ANG MO KIO AVENUE 8,04 TO 06,68,New Generation,1980,60 years 06 months,290000,560504,5.717174793,367951,10.06905239,Ang Mo Kio,0.537535964,1.374825895,103.8489561
2019-02,ANG MO KIO,3 ROOM,502,ANG MO KIO AVENUE 5,07 TO 09,68,New Generation,1981,60 years 11 months,291000,560502,5.718352272,367951,10.16706233,Ang Mo Kio,0.636951863,1.375724748,103.8499343
2019-02,ANG MO KIO,3 ROOM,584,ANG MO KIO AVENUE 3,07 TO 09,67,New Generation,1979,59 years 04 months,295000,560584,5.038864126,367951,9.612872293,Ang Mo Kio,0.456574567,1.37071308,103.8534978
2019-02,ANG MO KIO,3 ROOM,346,ANG MO KIO AVENUE 3,04 TO 06,73,New Generation,1978,58 years 03 months,302000,560346,5.061355815,367951,9.208112044,Ang Mo Kio,0.32567116,1.367095869,103.8496623
2019-02,ANG MO KIO,3 ROOM,230,ANG MO KIO AVENUE 3,07 TO 09,82,New Generation,1978,57 years 11 months,318000,560230,6.21597406,367951,9.515431381,Ang Mo Kio,1.290823915,1.368854452,103.8378964
2019-02,ANG MO KIO,3 ROOM,232,ANG MO KIO AVENUE 3,04 TO 06,82,New Generation,1977,57 years 07 months,320000,560232,6.248685933,367951,9.471927802,Ang Mo Kio,1.374806432,1.368346068,103.837196
2019-02,ANG MO KIO,3 ROOM,646,ANG MO KIO AVENUE 6,10 TO 12,75,New Generation,1980,60 years 09 months,330000,560646,6.482709265,367951,10.60543722,Yio Chu Kang,0.302753372,1.379395177,103.8437636
2019-02,ANG MO KIO,4 ROOM,131,ANG MO KIO AVENUE 3,10 TO 12,98,New Generation,1979,59 years,370000,560131,6.011306409,367951,9.697345913,Ang Mo Kio,0.857580124,1.371015364,103.8418003
2019-02,ANG MO KIO,4 ROOM,541,ANG MO KIO AVENUE 10,07 TO 09,91,New Generation,1981,60 years 11 months,390000,560541,5.161325431,367951,9.978820025,Ang Mo Kio,0.811924238,1.373922392,103.8556214
2019-02,ANG MO KIO,3 ROOM,328,ANG MO KIO AVENUE 3,10 TO 12,88,New Generation,1978,58 years 07 months,393000,560328,5.17950534,367951,9.160520203,Ang Mo Kio,0.416920275,1.366617937,103.8478669
2019-02,ANG MO KIO,3 ROOM,307C,ANG MO KIO AVENUE 1,19 TO 21,70,Model A,2012,92 years 07 months,400000,563307,5.344709221,367951,9.059783918,Ang Mo Kio,0.686966364,1.365561004,103.8451695
2019-02,ANG MO KIO,4 ROOM,171,ANG MO KIO AVENUE 4,10 TO 12,98,New Generation,1982,61 years 11 months,450000,560171,6.801118866,367951,10.20014104,Yio Chu Kang,1.291204151,1.374732912,103.8356827
2019-02,ANG MO KIO,4 ROOM,307A,ANG MO KIO AVENUE 1,04 TO 06,95,Model A,2012,92 years 07 months,475000,561307,5.437352805,367951,9.112619191,Ang Mo Kio,0.714738296,1.365982051,103.844445
2019-02,ANG MO KIO,5 ROOM,622,ANG MO KIO AVENUE 9,01 TO 03,121,Improved,1980,60 years 07 months,480000,560622,7.006869774,367951,10.94370778,Yio Chu Kang,0.564435902,1.382064342,103.8397419
2019-02,ANG MO KIO,5 ROOM,642,ANG MO KIO AVENUE 5,10 TO 12,121,Improved,1980,60 years 09 months,570000,530642,3.867978579,367951,10.23571041,Hougang,1.358354575,1.371698789,103.8799483
2019-02,ANG MO KIO,4 ROOM,354,ANG MO KIO STREET 32,16 TO 18,95,Model A,2001,81 years 07 months,605000,560354,4.628803242,367951,8.849615214,Ang Mo Kio,0.740415842,1.363877525,103.8520286
2019-02,ANG MO KIO,5 ROOM,311,ANG MO KIO AVENUE 3,13 TO 15,123,Improved,1978,58 years,630000,560311,5.103745421,367951,9.159612034,Ang Mo Kio,0.383073491,1.366639736,103.8487697
2019-02,ANG MO KIO,4 ROOM,308B,ANG MO KIO AVENUE 1,07 TO 09,94,Model A,2012,92 years 07 months,645000,562308,5.382362389,367951,9.032439374,Ang Mo Kio,0.759744329,1.365266142,103.8445381
2019-02,ANG MO KIO,5 ROOM,588B,ANG MO KIO STREET 52,01 TO 03,112,DBSS,2011,91 years 06 months,680000,562588,5.169191645,367951,9.752216972,Ang Mo Kio,0.465498895,1.371975713,103.8531509
2019-02,ANG MO KIO,5 ROOM,596A,ANG MO KIO STREET 52,22 TO 24,110,Improved,2002,82 years 10 months,750000,561596,5.371240279,367951,9.79997595,Ang Mo Kio,0.315880514,1.37243024,103.8509492
2019-02,ANG MO KIO,5 ROOM,700C,ANG MO KIO AVENUE 6,07 TO 09,111,Improved,2003,83 years 05 months,760000,563700,5.498796068,367951,9.481236176,Ang Mo Kio,0.33540229,1.369441594,103.8464882
2019-02,ANG MO KIO,5 ROOM,310A,ANG MO KIO AVENUE 1,19 TO 21,119,Improved,2012,92 years 07 months,910000,561310,5.417900213,367951,8.990391929,Ang Mo Kio,0.849717027,1.364827262,103.8438393
2019-10,ANG MO KIO,2 ROOM,406,ANG MO KIO AVENUE 10,10 TO 12,44,Improved,1979,58 years 08 months,223000,560406,4.337390241,367951,8.646396747,Ang Mo Kio,1.017979639,1.362004539,103.8538799
2019-03,ANG MO KIO,2 ROOM,323,ANG MO KIO AVENUE 3,10 TO 12,44,Improved,1977,57 years 03 months,190000,560323,5.284414336,367951,9.304580052,Ang Mo Kio,0.303654324,1.367908494,103.8477141
2019-10,ANG MO KIO,2 ROOM,314,ANG MO KIO AVENUE 3,10 TO 12,44,Improved,1978,57 years 03 months,186000,560314,4.962504575,367951,9.110842552,Ang Mo Kio,0.427308372,1.366227071,103.8500859
2019-03,ANG MO KIO,2 ROOM,172,ANG MO KIO AVENUE 4,07 TO 09,45,Improved,1986,65 years 10 months,188000,560172,6.730242437,367951,10.1817254,Yio Chu Kang,1.226980493,1.374694232,103.8364629
2019-10,ANG MO KIO,2 ROOM,116,ANG MO KIO AVENUE 4,04 TO 06,44,Improved,1978,57 years 07 months,187000,560116,6.638618619,367951,10.03385474,Yio Chu Kang,1.330062299,1.37334635,103.8364593
2019-07,ANG MO KIO,2 ROOM,508,ANG MO KIO AVENUE 8,04 TO 06,44,Improved,1980,59 years 11 months,206000,560508,5.627715404,367951,9.953719986,Ang Mo Kio,0.422149705,1.373790082,103.849029
2019-03,ANG MO KIO,3 ROOM,208,ANG MO KIO AVENUE 1,10 TO 12,73,New Generation,1976,56 years 04 months,293000,560208,5.559791663,367951,9.07072243,Ang Mo Kio,0.904979193,1.365444952,103.842715
2019-03,ANG MO KIO,3 ROOM,332,ANG MO KIO AVENUE 1,10 TO 12,68,New Generation,1981,60 years 10 months,280000,560332,4.481587021,367951,8.604104248,Ang Mo Kio,0.969000025,1.361670308,103.8519555
2019-03,ANG MO KIO,3 ROOM,223,ANG MO KIO AVENUE 1,04 TO 06,67,New Generation,1978,57 years 10 months,258000,560223,6.023135514,367951,9.203248095,Ang Mo Kio,1.334278358,1.366048084,103.8381227
2019-03,ANG MO KIO,3 ROOM,338,ANG MO KIO AVENUE 1,01 TO 03,66,Improved,1981,61 years 05 months,260000,560338,4.894027559,367951,8.853951063,Ang Mo Kio,0.68260043,1.363895702,103.848987
2019-04,ANG MO KIO,3 ROOM,308A,ANG MO KIO AVENUE 1,16 TO 18,70,Model A,2012,92 years 06 months,470000,561308,5.437430656,367951,9.060692741,Ang Mo Kio,0.780928215,1.365483428,103.8440847
2019-04,ANG MO KIO,3 ROOM,219,ANG MO KIO AVENUE 1,10 TO 12,67,New Generation,1977,57 years 03 months,250000,560219,5.783025929,367951,9.156223541,Ang Mo Kio,1.075818269,1.36598198,103.840654
2019-04,ANG MO KIO,3 ROOM,319,ANG MO KIO AVENUE 1,04 TO 06,73,New Generation,1977,57 years 01 month,285000,560319,5.11706871,367951,8.993914482,Ang Mo Kio,0.593384838,1.365097853,103.8473807
2019-04,ANG MO KIO,3 ROOM,331,ANG MO KIO AVENUE 1,04 TO 06,68,New Generation,1981,60 years 10 months,300000,560331,4.616504045,367951,8.652625894,Ang Mo Kio,0.891160488,1.362111407,103.8507665
2019-05,ANG MO KIO,3 ROOM,220,ANG MO KIO AVENUE 1,01 TO 03,67,New Generation,1977,57 years 02 months,256000,560220,5.77142665,367951,9.114721609,Ang Mo Kio,1.108230039,1.365588336,103.8405189
2019-06,ANG MO KIO,3 ROOM,320,ANG MO KIO AVENUE 1,01 TO 03,73,New Generation,1977,57 years,278000,560320,5.062873454,367951,9.044500269,Ang Mo Kio,0.505986429,1.365592456,103.8483867
2019-06,ANG MO KIO,3 ROOM,218,ANG MO KIO AVENUE 1,04 TO 06,67,New Generation,1976,56 years,235000,560218,5.62914123,367951,9.046408563,Ang Mo Kio,1.015236352,1.365119086,103.8417425
2019-03,ANG MO KIO,3 ROOM,443,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,59 years 06 months,260000,560443,4.518721568,367951,9.102492865,Ang Mo Kio,0.792533627,1.366043889,103.855369
2019-03,ANG MO KIO,3 ROOM,457,ANG MO KIO AVENUE 10,04 TO 06,75,New Generation,1980,59 years 10 months,275000,560457,4.219842108,367951,9.093721929,Ang Mo Kio,1.159330564,1.365697619,103.858942
2019-03,ANG MO KIO,3 ROOM,446,ANG MO KIO AVENUE 10,01 TO 03,68,New Generation,1979,59 years 05 months,255000,560446,4.657340487,367951,9.293093272,Ang Mo Kio,0.702939056,1.367760951,103.8553571
2019-03,ANG MO KIO,3 ROOM,475,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years 04 months,248000,560475,4.165355933,367951,8.735034831,Ang Mo Kio,1.133862227,1.362662978,103.8565159
2019-04,ANG MO KIO,3 ROOM,540,ANG MO KIO AVENUE 10,07 TO 09,82,New Generation,1981,60 years 10 months,275000,560540,5.294189178,367951,10.13019108,Ang Mo Kio,0.888533123,1.375293768,103.8554524
2019-04,ANG MO KIO,3 ROOM,419,ANG MO KIO AVENUE 10,07 TO 09,74,New Generation,1979,59 years 04 months,323000,560419,4.561205662,367951,9.018896233,Ang Mo Kio,0.736795902,1.365346697,103.8541518
2019-04,ANG MO KIO,3 ROOM,461,ANG MO KIO AVENUE 10,04 TO 06,68,New Generation,1980,59 years 10 months,260000,560461,4.485169925,367951,9.281776045,Ang Mo Kio,0.927097548,1.367527763,103.8574096
2019-04,ANG MO KIO,3 ROOM,434,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,58 years 09 months,255000,560434,4.814412544,367951,9.299119505,Ang Mo Kio,0.504052754,1.367891507,103.853455
2019-04,ANG MO KIO,3 ROOM,550,ANG MO KIO AVENUE 10,13 TO 15,68,New Generation,1981,60 years 09 months,292000,560550,4.962681567,367951,9.962669779,Ang Mo Kio,1.051938294,1.373607695,103.8582049
2019-04,ANG MO KIO,3 ROOM,471,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1979,59 years 03 months,252000,560471,4.21171884,367951,8.825568602,Ang Mo Kio,1.086586408,1.363466006,103.8567029
2019-04,ANG MO KIO,3 ROOM,466,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1984,64 years 05 months,275000,560466,4.370254757,367951,9.089475721,Ang Mo Kio,0.966318806,1.365819606,103.8570616
2019-04,ANG MO KIO,3 ROOM,476,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years 03 months,240000,560476,4.034304317,367951,8.71646323,Ang Mo Kio,1.264065758,1.362388292,103.8578806
2019-05,ANG MO KIO,3 ROOM,405,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1979,59 years,260000,560405,4.313825335,367951,8.598825843,Ang Mo Kio,1.055804069,1.361579127,103.8538054
2019-05,ANG MO KIO,3 ROOM,534,ANG MO KIO AVENUE 10,10 TO 12,68,New Generation,1980,59 years 09 months,276000,560534,5.273202385,367951,9.987025116,Ang Mo Kio,0.690681367,1.374058463,103.8541682
