month,town,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,resale_price
2019-01,ANG MO KIO,5 ROOM,714,ANG MO KIO AVENUE 6,07 TO 09,119,Improved,1980,60 years 06 months,618000
2019-01,ANG MO KIO,5 ROOM,102,ANG MO KIO AVENUE 3,04 TO 06,127,Improved,1993,73 years 02 months,640000
2019-01,ANG MO KIO,5 ROOM,350,ANG MO KIO STREET 32,04 TO 06,110,Improved,2001,81 years 11 months,648000
2019-01,ANG MO KIO,5 ROOM,588C,ANG MO KIO STREET 52,04 TO 06,120,DBSS,2011,91 years 08 months,720000
2019-01,ANG MO KIO,5 ROOM,315B,ANG MO KIO STREET 31,13 TO 15,110,Improved,2006,86 years 01 month,728000
2019-01,ANG MO KIO,5 ROOM,353,ANG MO KIO STREET 32,16 TO 18,110,Improved,2001,81 years 08 months,728000
2019-01,ANG MO KIO,4 ROOM,310B,ANG MO KIO AVENUE 1,25 TO 27,96,Model A,2012,92 years 08 months,750000
2019-01,ANG MO KIO,5 ROOM,316A,ANG MO KIO STREET 31,19 TO 21,110,Improved,2006,86 years 03 months,770000
2019-01,ANG MO KIO,5 ROOM,700B,ANG MO KIO AVENUE 6,19 TO 21,111,Improved,2003,83 years 08 months,793800
2019-02,ANG MO KIO,2 ROOM,510,ANG MO KIO AVENUE 8,07 TO 09,44,Improved,1980,60 years 04 months,188000
2019-02,ANG MO KIO,2 ROOM,170,ANG MO KIO AVENUE 4,04 TO 06,45,Improved,1986,65 years 11 months,220000
2019-02,ANG MO KIO,3 ROOM,178,ANG MO KIO AVENUE 4,10 TO 12,68,New Generation,1981,61 years 02 months,245000
2019-02,ANG MO KIO,3 ROOM,333,ANG MO KIO AVENUE 1,01 TO 03,68,New Generation,1981,61 years,248000
2019-02,ANG MO KIO,3 ROOM,432,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1979,58 years 11 months,248000
2019-02,ANG MO KIO,3 ROOM,180,ANG MO KIO AVENUE 5,07 TO 09,68,New Generation,1981,61 years 02 months,250000
2019-02,ANG MO KIO,3 ROOM,607,ANG MO KIO AVENUE 4,01 TO 03,68,New Generation,1980,60 years 10 months,255000
2019-02,ANG MO KIO,3 ROOM,586,ANG MO KIO AVENUE 3,01 TO 03,67,New Generation,1979,59 years 04 months,260000
2019-02,ANG MO KIO,3 ROOM,156,ANG MO KIO AVENUE 4,01 TO 03,68,New Generation,1981,61 years 03 months,260000
2019-02,ANG MO KIO,3 ROOM,201,ANG MO KIO AVENUE 3,04 TO 06,67,New Generation,1977,57 years 02 months,262000
2019-02,ANG MO KIO,3 ROOM,255,ANG MO KIO AVENUE 4,01 TO 03,73,New Generation,1977,57 years 05 months,262000
2019-02,ANG MO KIO,3 ROOM,575,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1980,60 years,262000
2019-02,ANG MO KIO,3 ROOM,442,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years 06 months,265000
2019-02,ANG MO KIO,3 ROOM,558,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1980,60 years 01 month,265000
2019-02,ANG MO KIO,3 ROOM,347,ANG MO KIO AVENUE 3,01 TO 03,67,Improved,1978,57 years 11 months,270000
2019-02,ANG MO KIO,3 ROOM,631,ANG MO KIO AVENUE 4,01 TO 03,67,New Generation,1985,64 years 11 months,270000
2019-02,ANG MO KIO,3 ROOM,637,ANG MO KIO AVENUE 6,04 TO 06,68,New Generation,1980,60 years 07 months,276888
2019-02,ANG MO KIO,3 ROOM,163,ANG MO KIO AVENUE 4,04 TO 06,69,New Generation,1980,60 years 08 months,288000
2019-02,ANG MO KIO,3 ROOM,625,ANG MO KIO AVENUE 9,10 TO 12,68,New Generation,1980,60 years 07 months,290000
2019-02,ANG MO KIO,3 ROOM,585,ANG MO KIO AVENUE 3,07 TO 09,67,New Generation,1979,59 years 04 months,290000
2019-02,ANG MO KIO,3 ROOM,504,ANG MO KIO AVENUE 8,04 TO 06,68,New Generation,1980,60 years 06 months,290000
2019-02,ANG MO KIO,3 ROOM,502,ANG MO KIO AVENUE 5,07 TO 09,68,New Generation,1981,60 years 11 months,291000
2019-02,ANG MO KIO,3 ROOM,637,ANG MO KIO AVENUE 6,04 TO 06,68,New Generation,1980,60 years 07 months,292000
2019-02,ANG MO KIO,3 ROOM,584,ANG MO KIO AVENUE 3,07 TO 09,67,New Generation,1979,59 years 04 months,295000
2019-02,ANG MO KIO,3 ROOM,346,ANG MO KIO AVENUE 3,04 TO 06,73,New Generation,1978,58 years 03 months,302000
2019-02,ANG MO KIO,3 ROOM,230,ANG MO KIO AVENUE 3,07 TO 09,82,New Generation,1978,57 years 11 months,318000
2019-02,ANG MO KIO,3 ROOM,586,ANG MO KIO AVENUE 3,04 TO 06,82,New Generation,1979,59 years 05 months,319000
2019-02,ANG MO KIO,3 ROOM,215,ANG MO KIO AVENUE 1,07 TO 09,88,New Generation,1976,56 years 02 months,320000
2019-02,ANG MO KIO,3 ROOM,232,ANG MO KIO AVENUE 3,04 TO 06,82,New Generation,1977,57 years 07 months,320000
2019-02,ANG MO KIO,3 ROOM,156,ANG MO KIO AVENUE 4,07 TO 09,82,New Generation,1981,61 years 03 months,320000
2019-02,ANG MO KIO,3 ROOM,646,ANG MO KIO AVENUE 6,10 TO 12,75,New Generation,1980,60 years 09 months,330000
2019-02,ANG MO KIO,4 ROOM,131,ANG MO KIO AVENUE 3,10 TO 12,98,New Generation,1979,59 years,370000
2019-02,ANG MO KIO,3 ROOM,637,ANG MO KIO AVENUE 6,07 TO 09,82,New Generation,1980,60 years 07 months,370000
2019-02,ANG MO KIO,4 ROOM,173,ANG MO KIO AVENUE 4,04 TO 06,91,New Generation,1982,61 years 11 months,375000
2019-02,ANG MO KIO,4 ROOM,107,ANG MO KIO AVENUE 4,04 TO 06,99,New Generation,1978,58 years 02 months,388000
2019-02,ANG MO KIO,4 ROOM,541,ANG MO KIO AVENUE 10,07 TO 09,91,New Generation,1981,60 years 11 months,390000
2019-02,ANG MO KIO,3 ROOM,328,ANG MO KIO AVENUE 3,10 TO 12,88,New Generation,1978,58 years 07 months,393000
2019-02,ANG MO KIO,3 ROOM,307C,ANG MO KIO AVENUE 1,19 TO 21,70,Model A,2012,92 years 07 months,400000
2019-02,ANG MO KIO,4 ROOM,232,ANG MO KIO AVENUE 3,04 TO 06,92,New Generation,1977,57 years 07 months,400000
2019-02,ANG MO KIO,4 ROOM,610,ANG MO KIO AVENUE 4,04 TO 06,95,New Generation,1980,60 years 10 months,410000
2019-02,ANG MO KIO,4 ROOM,225,ANG MO KIO AVENUE 1,10 TO 12,92,New Generation,1978,57 years 11 months,415000
2019-02,ANG MO KIO,4 ROOM,428,ANG MO KIO AVENUE 3,04 TO 06,92,New Generation,1978,58 years 08 months,418000
2019-02,ANG MO KIO,4 ROOM,171,ANG MO KIO AVENUE 4,10 TO 12,98,New Generation,1982,61 years 11 months,450000
2019-02,ANG MO KIO,4 ROOM,307A,ANG MO KIO AVENUE 1,04 TO 06,95,Model A,2012,92 years 07 months,475000
2019-02,ANG MO KIO,5 ROOM,622,ANG MO KIO AVENUE 9,01 TO 03,121,Improved,1980,60 years 07 months,480000
2019-02,ANG MO KIO,5 ROOM,642,ANG MO KIO AVENUE 5,10 TO 12,121,Improved,1980,60 years 09 months,570000
2019-02,ANG MO KIO,4 ROOM,700A,ANG MO KIO AVENUE 6,04 TO 06,90,Model A,2003,83 years 07 months,595000
2019-02,ANG MO KIO,4 ROOM,354,ANG MO KIO STREET 32,16 TO 18,95,Model A,2001,81 years 07 months,605000
2019-02,ANG MO KIO,5 ROOM,311,ANG MO KIO AVENUE 3,13 TO 15,123,Improved,1978,58 years,630000
2019-02,ANG MO KIO,4 ROOM,308B,ANG MO KIO AVENUE 1,07 TO 09,94,Model A,2012,92 years 07 months,645000
2019-02,ANG MO KIO,5 ROOM,315B,ANG MO KIO STREET 31,04 TO 06,110,Improved,2006,85 years 11 months,645000
2019-02,ANG MO KIO,5 ROOM,588B,ANG MO KIO STREET 52,01 TO 03,112,DBSS,2011,91 years 06 months,680000
2019-02,ANG MO KIO,5 ROOM,596A,ANG MO KIO STREET 52,22 TO 24,110,Improved,2002,82 years 10 months,750000
2019-02,ANG MO KIO,5 ROOM,700C,ANG MO KIO AVENUE 6,07 TO 09,111,Improved,2003,83 years 05 months,760000
2019-02,ANG MO KIO,5 ROOM,315B,ANG MO KIO STREET 31,22 TO 24,110,Improved,2006,85 years 11 months,760000
2019-02,ANG MO KIO,5 ROOM,310A,ANG MO KIO AVENUE 1,19 TO 21,119,Improved,2012,92 years 07 months,910000
2019-02,ANG MO KIO,5 ROOM,310B,ANG MO KIO AVENUE 1,16 TO 18,121,Improved,2012,92 years 07 months,940000
2019-10,ANG MO KIO,2 ROOM,406,ANG MO KIO AVENUE 10,10 TO 12,44,Improved,1979,58 years 08 months,223000
2019-03,ANG MO KIO,2 ROOM,323,ANG MO KIO AVENUE 3,10 TO 12,44,Improved,1977,57 years 03 months,190000
2019-08,ANG MO KIO,2 ROOM,323,ANG MO KIO AVENUE 3,04 TO 06,44,Improved,1977,56 years 10 months,185000
2019-10,ANG MO KIO,2 ROOM,314,ANG MO KIO AVENUE 3,10 TO 12,44,Improved,1978,57 years 03 months,186000
2019-11,ANG MO KIO,2 ROOM,314,ANG MO KIO AVENUE 3,07 TO 09,44,Improved,1978,57 years 02 months,195000
2019-03,ANG MO KIO,2 ROOM,172,ANG MO KIO AVENUE 4,07 TO 09,45,Improved,1986,65 years 10 months,188000
2019-05,ANG MO KIO,2 ROOM,174,ANG MO KIO AVENUE 4,10 TO 12,45,Improved,1986,65 years 08 months,205000
2019-06,ANG MO KIO,2 ROOM,172,ANG MO KIO AVENUE 4,10 TO 12,45,Improved,1986,65 years 07 months,195000
2019-08,ANG MO KIO,2 ROOM,174,ANG MO KIO AVENUE 4,01 TO 03,45,Improved,1986,65 years 05 months,190000
2019-09,ANG MO KIO,2 ROOM,172,ANG MO KIO AVENUE 4,04 TO 06,45,Improved,1986,65 years 04 months,178000
2019-10,ANG MO KIO,2 ROOM,116,ANG MO KIO AVENUE 4,04 TO 06,44,Improved,1978,57 years 07 months,187000
2019-07,ANG MO KIO,2 ROOM,508,ANG MO KIO AVENUE 8,04 TO 06,44,Improved,1980,59 years 11 months,206000
2019-08,ANG MO KIO,2 ROOM,508,ANG MO KIO AVENUE 8,07 TO 09,44,Improved,1980,59 years 10 months,200000
2019-12,ANG MO KIO,2 ROOM,510,ANG MO KIO AVENUE 8,04 TO 06,44,Improved,1980,59 years 06 months,195000
2019-03,ANG MO KIO,3 ROOM,208,ANG MO KIO AVENUE 1,10 TO 12,73,New Generation,1976,56 years 04 months,293000
2019-03,ANG MO KIO,3 ROOM,332,ANG MO KIO AVENUE 1,10 TO 12,68,New Generation,1981,60 years 10 months,280000
2019-03,ANG MO KIO,3 ROOM,223,ANG MO KIO AVENUE 1,04 TO 06,67,New Generation,1978,57 years 10 months,258000
2019-03,ANG MO KIO,3 ROOM,338,ANG MO KIO AVENUE 1,01 TO 03,66,Improved,1981,61 years 05 months,260000
2019-03,ANG MO KIO,3 ROOM,308B,ANG MO KIO AVENUE 1,07 TO 09,70,Model A,2012,92 years 06 months,480000
2019-04,ANG MO KIO,3 ROOM,308A,ANG MO KIO AVENUE 1,16 TO 18,70,Model A,2012,92 years 06 months,470000
2019-04,ANG MO KIO,3 ROOM,219,ANG MO KIO AVENUE 1,10 TO 12,67,New Generation,1977,57 years 03 months,250000
2019-04,ANG MO KIO,3 ROOM,215,ANG MO KIO AVENUE 1,07 TO 09,73,New Generation,1976,56 years,278000
2019-04,ANG MO KIO,3 ROOM,319,ANG MO KIO AVENUE 1,04 TO 06,73,New Generation,1977,57 years 01 month,285000
2019-04,ANG MO KIO,3 ROOM,333,ANG MO KIO AVENUE 1,01 TO 03,82,New Generation,1981,60 years 09 months,348000
2019-04,ANG MO KIO,3 ROOM,215,ANG MO KIO AVENUE 1,01 TO 03,73,New Generation,1976,56 years,270000
2019-04,ANG MO KIO,3 ROOM,331,ANG MO KIO AVENUE 1,04 TO 06,68,New Generation,1981,60 years 10 months,300000
2019-04,ANG MO KIO,3 ROOM,331,ANG MO KIO AVENUE 1,04 TO 06,68,New Generation,1981,60 years 09 months,315000
2019-04,ANG MO KIO,3 ROOM,310C,ANG MO KIO AVENUE 1,19 TO 21,70,Model A,2012,92 years 05 months,500000
2019-04,ANG MO KIO,3 ROOM,208,ANG MO KIO AVENUE 1,10 TO 12,73,New Generation,1976,56 years 03 months,295000
2019-04,ANG MO KIO,3 ROOM,225,ANG MO KIO AVENUE 1,10 TO 12,67,New Generation,1978,57 years 09 months,275000
2019-04,ANG MO KIO,3 ROOM,333,ANG MO KIO AVENUE 1,01 TO 03,68,New Generation,1981,60 years 09 months,240000
2019-05,ANG MO KIO,3 ROOM,332,ANG MO KIO AVENUE 1,07 TO 09,82,New Generation,1981,60 years 09 months,365000
2019-05,ANG MO KIO,3 ROOM,332,ANG MO KIO AVENUE 1,04 TO 06,68,New Generation,1981,60 years 09 months,248000
2019-05,ANG MO KIO,3 ROOM,308A,ANG MO KIO AVENUE 1,13 TO 15,70,Model A,2012,92 years 04 months,380000
2019-05,ANG MO KIO,3 ROOM,319,ANG MO KIO AVENUE 1,10 TO 12,73,New Generation,1977,57 years 03 months,315000
2019-05,ANG MO KIO,3 ROOM,220,ANG MO KIO AVENUE 1,01 TO 03,67,New Generation,1977,57 years 02 months,256000
2019-05,ANG MO KIO,3 ROOM,220,ANG MO KIO AVENUE 1,01 TO 03,67,New Generation,1977,57 years 02 months,260000
2019-05,ANG MO KIO,3 ROOM,219,ANG MO KIO AVENUE 1,10 TO 12,67,New Generation,1977,57 years 02 months,275000
2019-06,ANG MO KIO,3 ROOM,320,ANG MO KIO AVENUE 1,01 TO 03,73,New Generation,1977,57 years,278000
2019-06,ANG MO KIO,3 ROOM,319,ANG MO KIO AVENUE 1,07 TO 09,73,New Generation,1977,56 years 11 months,320000
2019-06,ANG MO KIO,3 ROOM,215,ANG MO KIO AVENUE 1,07 TO 09,73,New Generation,1976,55 years 11 months,286000
2019-06,ANG MO KIO,3 ROOM,219,ANG MO KIO AVENUE 1,07 TO 09,67,New Generation,1977,57 years 01 month,280000
2019-06,ANG MO KIO,3 ROOM,215,ANG MO KIO AVENUE 1,01 TO 03,73,New Generation,1976,55 years 10 months,250000
2019-06,ANG MO KIO,3 ROOM,218,ANG MO KIO AVENUE 1,04 TO 06,67,New Generation,1976,56 years,235000
2019-06,ANG MO KIO,3 ROOM,319,ANG MO KIO AVENUE 1,10 TO 12,73,New Generation,1977,56 years 11 months,300000
2019-06,ANG MO KIO,3 ROOM,319,ANG MO KIO AVENUE 1,07 TO 09,88,New Generation,1977,56 years 11 months,335000
2019-07,ANG MO KIO,3 ROOM,331,ANG MO KIO AVENUE 1,07 TO 09,68,New Generation,1981,60 years 06 months,290000
2019-08,ANG MO KIO,3 ROOM,307C,ANG MO KIO AVENUE 1,10 TO 12,70,Model A,2012,92 years 01 month,452000
2019-08,ANG MO KIO,3 ROOM,330,ANG MO KIO AVENUE 1,04 TO 06,68,New Generation,1981,60 years 05 months,290000
2019-08,ANG MO KIO,3 ROOM,307C,ANG MO KIO AVENUE 1,01 TO 03,70,Model A,2012,92 years 01 month,370000
2019-10,ANG MO KIO,3 ROOM,319,ANG MO KIO AVENUE 1,10 TO 12,88,New Generation,1977,56 years 07 months,358000
2019-10,ANG MO KIO,3 ROOM,308A,ANG MO KIO AVENUE 1,04 TO 06,70,Model A,2012,91 years 11 months,400000
2019-10,ANG MO KIO,3 ROOM,331,ANG MO KIO AVENUE 1,10 TO 12,68,New Generation,1981,60 years 03 months,310000
2019-11,ANG MO KIO,3 ROOM,225,ANG MO KIO AVENUE 1,07 TO 09,67,New Generation,1978,57 years 03 months,255000
2019-11,ANG MO KIO,3 ROOM,330,ANG MO KIO AVENUE 1,07 TO 09,82,New Generation,1981,60 years 02 months,345000
2019-12,ANG MO KIO,3 ROOM,308B,ANG MO KIO AVENUE 1,01 TO 03,70,Model A,2012,91 years 09 months,415000
2019-12,ANG MO KIO,3 ROOM,331,ANG MO KIO AVENUE 1,10 TO 12,68,New Generation,1981,60 years 01 month,318000
2019-12,ANG MO KIO,3 ROOM,219,ANG MO KIO AVENUE 1,01 TO 03,67,New Generation,1977,56 years 07 months,228000
2019-12,ANG MO KIO,3 ROOM,333,ANG MO KIO AVENUE 1,04 TO 06,68,New Generation,1981,60 years 01 month,270000
2019-03,ANG MO KIO,3 ROOM,433,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1979,58 years 11 months,247000
2019-03,ANG MO KIO,3 ROOM,443,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,59 years 06 months,260000
2019-03,ANG MO KIO,3 ROOM,457,ANG MO KIO AVENUE 10,04 TO 06,75,New Generation,1980,59 years 10 months,275000
2019-03,ANG MO KIO,3 ROOM,433,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,58 years 10 months,246000
2019-03,ANG MO KIO,3 ROOM,446,ANG MO KIO AVENUE 10,01 TO 03,68,New Generation,1979,59 years 05 months,255000
2019-03,ANG MO KIO,3 ROOM,541,ANG MO KIO AVENUE 10,04 TO 06,68,New Generation,1981,60 years 10 months,260000
2019-03,ANG MO KIO,3 ROOM,541,ANG MO KIO AVENUE 10,04 TO 06,68,New Generation,1981,60 years 10 months,265000
2019-03,ANG MO KIO,3 ROOM,475,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years 04 months,248000
2019-04,ANG MO KIO,3 ROOM,540,ANG MO KIO AVENUE 10,07 TO 09,82,New Generation,1981,60 years 10 months,275000
2019-04,ANG MO KIO,3 ROOM,419,ANG MO KIO AVENUE 10,07 TO 09,74,New Generation,1979,59 years 04 months,323000
2019-04,ANG MO KIO,3 ROOM,461,ANG MO KIO AVENUE 10,04 TO 06,68,New Generation,1980,59 years 10 months,260000
2019-04,ANG MO KIO,3 ROOM,434,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,58 years 09 months,255000
2019-04,ANG MO KIO,3 ROOM,418,ANG MO KIO AVENUE 10,04 TO 06,74,New Generation,1979,59 years 05 months,295000
2019-04,ANG MO KIO,3 ROOM,558,ANG MO KIO AVENUE 10,10 TO 12,82,New Generation,1980,59 years 10 months,320000
2019-04,ANG MO KIO,3 ROOM,550,ANG MO KIO AVENUE 10,13 TO 15,68,New Generation,1981,60 years 09 months,292000
2019-04,ANG MO KIO,3 ROOM,471,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1979,59 years 03 months,252000
2019-04,ANG MO KIO,3 ROOM,461,ANG MO KIO AVENUE 10,04 TO 06,68,New Generation,1980,59 years 10 months,255000
2019-04,ANG MO KIO,3 ROOM,541,ANG MO KIO AVENUE 10,04 TO 06,68,New Generation,1981,60 years 09 months,275000
2019-04,ANG MO KIO,3 ROOM,466,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1984,64 years 05 months,275000
2019-04,ANG MO KIO,3 ROOM,418,ANG MO KIO AVENUE 10,10 TO 12,74,New Generation,1979,59 years 04 months,333800
2019-04,ANG MO KIO,3 ROOM,403,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1979,59 years 01 month,272000
2019-04,ANG MO KIO,3 ROOM,550,ANG MO KIO AVENUE 10,07 TO 09,68,New Generation,1981,60 years 09 months,268000
2019-04,ANG MO KIO,3 ROOM,476,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years 03 months,240000
2019-05,ANG MO KIO,3 ROOM,475,ANG MO KIO AVENUE 10,04 TO 06,82,New Generation,1979,59 years 03 months,303000
2019-05,ANG MO KIO,3 ROOM,443,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years 04 months,250000
2019-05,ANG MO KIO,3 ROOM,405,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1979,59 years,260000
2019-05,ANG MO KIO,3 ROOM,471,ANG MO KIO AVENUE 10,04 TO 06,82,New Generation,1979,59 years 03 months,318000
2019-05,ANG MO KIO,3 ROOM,474,ANG MO KIO AVENUE 10,10 TO 12,81,New Generation,1984,63 years 09 months,320000
2019-05,ANG MO KIO,3 ROOM,534,ANG MO KIO AVENUE 10,10 TO 12,68,New Generation,1980,59 years 09 months,276000
2019-05,ANG MO KIO,3 ROOM,433,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1979,58 years 09 months,250000
2019-05,ANG MO KIO,3 ROOM,442,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years 03 months,258000
2019-05,ANG MO KIO,3 ROOM,404,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1979,59 years 03 months,265000
2019-05,ANG MO KIO,3 ROOM,417,ANG MO KIO AVENUE 10,13 TO 15,74,New Generation,1979,59 years 03 months,271000
2019-05,ANG MO KIO,3 ROOM,444,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1979,59 years 03 months,238888
2019-05,ANG MO KIO,3 ROOM,541,ANG MO KIO AVENUE 10,01 TO 03,68,New Generation,1981,60 years 08 months,234000
2019-05,ANG MO KIO,3 ROOM,416,ANG MO KIO AVENUE 10,13 TO 15,74,New Generation,1979,59 years 03 months,300000
2019-05,ANG MO KIO,3 ROOM,433,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,58 years 08 months,268000
2019-05,ANG MO KIO,3 ROOM,444,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1979,59 years 03 months,250000
2019-06,ANG MO KIO,3 ROOM,432,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,58 years 08 months,245000
2019-06,ANG MO KIO,3 ROOM,404,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years,261888
2019-06,ANG MO KIO,3 ROOM,433,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,58 years 07 months,280000
2019-06,ANG MO KIO,3 ROOM,560,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1980,59 years 08 months,260000
2019-06,ANG MO KIO,3 ROOM,475,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,59 years 02 months,240000
2019-06,ANG MO KIO,3 ROOM,465,ANG MO KIO AVENUE 10,01 TO 03,68,New Generation,1980,59 years 09 months,249000
2019-06,ANG MO KIO,3 ROOM,461,ANG MO KIO AVENUE 10,01 TO 03,68,New Generation,1980,59 years 08 months,242000
2019-06,ANG MO KIO,3 ROOM,434,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1979,58 years 08 months,228000
2019-06,ANG MO KIO,3 ROOM,465,ANG MO KIO AVENUE 10,04 TO 06,68,New Generation,1980,59 years 08 months,300000
2019-06,ANG MO KIO,3 ROOM,440,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,58 years 07 months,235000
2019-06,ANG MO KIO,3 ROOM,441,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,58 years 07 months,270000
2019-06,ANG MO KIO,3 ROOM,451,ANG MO KIO AVENUE 10,01 TO 03,68,New Generation,1979,59 years 01 month,230000
2019-06,ANG MO KIO,3 ROOM,473,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1984,64 years 01 month,220000
2019-06,ANG MO KIO,3 ROOM,561,ANG MO KIO AVENUE 10,10 TO 12,68,New Generation,1980,59 years 07 months,250000
2019-06,ANG MO KIO,3 ROOM,442,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1979,59 years 02 months,260000
2019-07,ANG MO KIO,3 ROOM,417,ANG MO KIO AVENUE 10,04 TO 06,74,New Generation,1979,59 years 02 months,275000
2019-07,ANG MO KIO,3 ROOM,559,ANG MO KIO AVENUE 10,10 TO 12,82,New Generation,1980,59 years 06 months,320000
2019-07,ANG MO KIO,3 ROOM,444,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,59 years 01 month,275000
2019-07,ANG MO KIO,3 ROOM,450,ANG MO KIO AVENUE 10,04 TO 06,83,New Generation,1979,59 years 06 months,310000
2019-07,ANG MO KIO,3 ROOM,435,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1979,58 years 06 months,255000
2019-07,ANG MO KIO,3 ROOM,446,ANG MO KIO AVENUE 10,01 TO 03,83,New Generation,1979,59 years 01 month,310000
2019-07,ANG MO KIO,3 ROOM,449,ANG MO KIO AVENUE 10,04 TO 06,68,New Generation,1979,59 years 05 months,255000
2019-07,ANG MO KIO,3 ROOM,456,ANG MO KIO AVENUE 10,04 TO 06,75,New Generation,1980,59 years 06 months,290000
2019-07,ANG MO KIO,3 ROOM,476,ANG MO KIO AVENUE 10,13 TO 15,67,New Generation,1979,59 years,268000
2019-07,ANG MO KIO,3 ROOM,462,ANG MO KIO AVENUE 10,10 TO 12,68,New Generation,1980,59 years 07 months,275000
2019-07,ANG MO KIO,3 ROOM,540,ANG MO KIO AVENUE 10,07 TO 09,68,New Generation,1981,60 years 06 months,251000
2019-07,ANG MO KIO,3 ROOM,457,ANG MO KIO AVENUE 10,04 TO 06,75,New Generation,1980,59 years 06 months,262000
2019-08,ANG MO KIO,3 ROOM,463,ANG MO KIO AVENUE 10,10 TO 12,68,New Generation,1980,59 years 07 months,270000
2019-08,ANG MO KIO,3 ROOM,443,ANG MO KIO AVENUE 10,10 TO 12,82,New Generation,1979,59 years 01 month,333000
2019-08,ANG MO KIO,3 ROOM,561,ANG MO KIO AVENUE 10,07 TO 09,68,New Generation,1980,59 years 05 months,248000
2019-08,ANG MO KIO,3 ROOM,560,ANG MO KIO AVENUE 10,04 TO 06,82,New Generation,1980,59 years 06 months,285000
2019-08,ANG MO KIO,3 ROOM,457,ANG MO KIO AVENUE 10,04 TO 06,89,New Generation,1980,59 years 05 months,300000
2019-08,ANG MO KIO,3 ROOM,421,ANG MO KIO AVENUE 10,13 TO 15,74,New Generation,1979,59 years,310000
2019-08,ANG MO KIO,3 ROOM,534,ANG MO KIO AVENUE 10,07 TO 09,82,New Generation,1980,59 years 06 months,270000
2019-08,ANG MO KIO,3 ROOM,442,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,59 years,240000
2019-08,ANG MO KIO,3 ROOM,577,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1980,59 years 05 months,255000
2019-08,ANG MO KIO,3 ROOM,445,ANG MO KIO AVENUE 10,10 TO 12,67,New Generation,1979,59 years,278000
2019-08,ANG MO KIO,3 ROOM,474,ANG MO KIO AVENUE 10,01 TO 03,67,New Generation,1984,63 years 06 months,239000
2019-08,ANG MO KIO,3 ROOM,476,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1979,58 years 11 months,270000
2019-08,ANG MO KIO,3 ROOM,541,ANG MO KIO AVENUE 10,01 TO 03,82,New Generation,1981,60 years 05 months,300000
2019-09,ANG MO KIO,3 ROOM,542,ANG MO KIO AVENUE 10,10 TO 12,68,New Generation,1981,60 years 05 months,247000
2019-09,ANG MO KIO,3 ROOM,556,ANG MO KIO AVENUE 10,01 TO 03,68,New Generation,1980,59 years 04 months,260000
2019-09,ANG MO KIO,3 ROOM,416,ANG MO KIO AVENUE 10,10 TO 12,89,New Generation,1979,58 years 11 months,338000
2019-09,ANG MO KIO,3 ROOM,456,ANG MO KIO AVENUE 10,07 TO 09,89,New Generation,1980,59 years 04 months,340000
2019-09,ANG MO KIO,3 ROOM,444,ANG MO KIO AVENUE 10,07 TO 09,67,New Generation,1979,58 years 11 months,218000
2019-09,ANG MO KIO,3 ROOM,474,ANG MO KIO AVENUE 10,04 TO 06,67,New Generation,1984,63 years 05 months,250000
